a1,a6,a2,a4,a3
0,0,Lv.17,11,12
0,0,Lv.16,1191,27
0,0,Lv.18,1195,401
0,0,Lv.12,1179,2443
0,0,Lv.15,1191,17
0,0,Lv.15,1200,33
0,0,Lv.17,1188,2403
0,0,Lv.19,1181,2738
0,0,Lv.14,1186,24
0,0,Lv.14,1187,34
0,0,Lv.17,1189,2724
0,0,Lv.17,8,19
0,0,Lv.15,1175,28
0,0,Lv.19,1183,40
0,0,Lv.17,1203,2795
0,0,Lv.17,1188,34
0,0,Lv.18,1174,17
0,0,Lv.15,1183,29
0,0,Lv.14,1183,23
0,0,Lv.15,1165,33
0,0,Lv.13,1182,2636
0,0,Lv.17,1198,23
0,0,Lv.16,1188,2387
0,0,Lv.17,1195,2433
0,0,Lv.15,1178,26
0,0,Lv.17,5,21
0,0,Lv.16,16,12
0,0,Lv.19,1164,2345
0,0,Lv.17,10,22
0,0,Lv.16,7,12
0,0,Lv.20,1185,21
0,0,Lv.11,1192,21
0,0,Lv.18,1193,29
0,0,Lv.15,1185,24
0,0,Lv.20,1185,32
0,0,Lv.11,1191,2467
0,0,Lv.10,1190,21
0,0,Lv.20,1195,23
0,0,Lv.17,9,24
0,0,Lv.16,1180,29
0,0,Lv.12,1178,2431
0,0,Lv.16,1220,2880
0,0,Lv.18,12,18
0,0,Lv.17,11,21
0,0,0,0,0
0,0,Lv.17,1174,21
0,0,Lv.19,1200,27
0,0,Lv.17,1198,27
0,0,Lv.17,1182,39
0,0,Lv.16,1189,29
0,0,Lv.16,1177,30
0,0,Lv.19,1172,33
0,0,Lv.19,1189,31
0,0,Lv.15,19,23
0,0,Lv.19,1198,23
0,0,Lv.17,1178,38
0,0,Lv.16,1191,2823
0,0,Lv.20,12,16
0,0,Lv.15,1163,26
0,0,Lv.15,1186,2829
0,0,Lv.18,7,21
0,0,Lv.17,1192,25
0,0,Lv.17,1198,22
0,0,Lv.17,1196,29
0,0,Lv.18,1184,25
0,0,Lv.18,1179,32
0,0,Lv.16,1198,19
0,0,Lv.19,1174,22
0,0,Lv.15,1182,23
0,0,Lv.19,1193,19
0,0,Lv.11,1194,36
0,0,Lv.16,1194,40
0,0,Lv.9,1202,2538
0,0,Lv.15,1174,19
0,0,Lv.16,10,21
0,0,Lv.20,1186,2600
0,0,Lv.13,1190,20
0,0,Lv.19,1197,2383
0,0,Lv.17,1164,28
0,0,Lv.17,1199,25
0,0,Lv.19,15,21
0,0,Lv.16,1183,2871
0,0,Lv.16,1185,21
0,0,Lv.19,1188,29
0,0,Lv.11,1177,34
0,0,Lv.20,1194,2792
0,0,Lv.16,1184,24
0,0,Lv.16,1190,2735
0,0,Lv.11,1186,21
0,0,Lv.16,1179,27
0,0,Lv.15,1172,17
0,0,Lv.17,13,18
0,0,Lv.15,1194,18
0,0,Lv.17,1169,17
0,0,0,0,0
0,0,Lv.15,1194,2658
0,0,Lv.12,1178,39
0,0,Lv.16,1173,37
0,0,0,0,0
0,0,Lv.17,1187,19
0,0,Lv.19,1169,21
0,0,Lv.20,1194,2408
0,0,Lv.15,12,19
0,0,Lv.16,1188,2442
0,0,Lv.15,12,15
0,0,Lv.15,1188,21
0,0,Lv.15,6,20
0,0,Lv.19,1174,25
0,0,Lv.20,1191,427
0,0,Lv.18,1196,2969
0,0,Lv.18,15,27
0,0,Lv.18,7,25
0,0,Lv.17,1178,29
0,0,Lv.16,1180,19
0,0,Lv.13,1186,33
0,0,Lv.16,1178,21
0,0,Lv.18,1160,23
0,0,Lv.19,1181,22
0,0,Lv.15,1174,19
0,0,Lv.20,1185,34
0,0,Lv.20,1177,33
0,0,Lv.17,1201,27
0,0,Lv.15,11,22
0,0,Lv.12,1179,30
0,0,Lv.17,1194,23
0,0,Lv.18,1189,2703
0,0,Lv.16,1197,2699
0,0,Lv.19,1185,33
0,0,Lv.20,14,13
0,0,Lv.20,1171,25
0,0,Lv.15,7,19
0,0,Lv.13,1174,38
0,0,Lv.18,12,18
0,0,Lv.15,1181,26
0,0,Lv.19,1164,18
0,0,Lv.12,1203,24
0,0,Lv.16,1179,17
0,0,Lv.19,1180,2381
0,0,Lv.17,1184,20
0,0,Lv.19,1186,24
0,0,Lv.19,1193,26
0,0,Lv.16,1185,32
0,0,Lv.16,1198,20
0,0,Lv.16,1177,15
0,0,Lv.18,1190,34
0,0,Lv.15,1202,42
0,0,Lv.9,11,25
0,0,Lv.17,1184,37
0,0,Lv.16,1189,23
0,0,Lv.19,1184,18
0,0,Lv.13,1176,2917
0,0,Lv.10,1179,28
0,0,Lv.16,1185,2475
0,0,Lv.17,1193,16
0,0,Lv.19,8,21
0,0,Lv.16,9,15
0,0,Lv.19,1180,20
0,0,Lv.17,1183,23
0,0,Lv.17,1190,35
0,0,Lv.17,1189,2724
0,0,Lv.19,1173,15
0,0,Lv.15,1165,20
0,0,Lv.18,1193,20
0,0,Lv.17,1172,23
0,0,Lv.11,1173,20
0,0,Lv.12,1189,39
0,0,Lv.18,1182,28
0,0,Lv.18,12,20
0,0,Lv.12,20,24
0,0,Lv.15,1200,332
0,0,Lv.16,1172,17
0,0,Lv.20,1178,2457
0,0,Lv.18,1192,2470
0,0,Lv.18,11,18
0,0,Lv.16,1177,20
0,0,Lv.15,1181,10
0,0,Lv.17,1186,17
0,0,Lv.20,1181,25
0,0,Lv.18,14,17
0,0,Lv.19,1185,18
0,0,Lv.18,1174,18
0,0,Lv.20,1164,20
0,0,Lv.16,1159,20
0,0,Lv.17,1179,2306
0,0,Lv.15,8,19
0,0,Lv.16,1169,20
0,0,Lv.19,1175,26
0,0,Lv.17,1181,16
0,0,Lv.15,1199,31
0,0,Lv.19,1187,27
0,0,Lv.17,1178,38
0,0,Lv.15,1195,31
0,0,Lv.15,12,20
0,0,Lv.17,1169,23
0,0,Lv.15,1172,26
