a1,a6,a2,a4,a3
0,0,Lv.17,1183,25
0,0,Lv.18,1199,32
0,0,Lv.18,1217,24
0,0,Lv.17,1195,2424
0,0,Lv.20,1180,19
0,0,Lv.20,1174,31
0,0,Lv.20,1183,22
0,0,Lv.17,1182,2609
0,0,Lv.19,1173,29
0,0,Lv.16,19,26
0,0,Lv.15,1157,20
0,0,Lv.20,1169,23
0,0,Lv.17,9,21
0,0,Lv.18,1193,32
0,0,0,0,0
0,0,Lv.19,1185,28
0,0,Lv.10,5,16
0,0,Lv.19,13,14
0,0,Lv.15,1192,27
0,0,Lv.16,1179,23
0,0,Lv.15,1180,22
0,0,Lv.20,17,23
0,0,Lv.18,1207,2507
0,0,Lv.18,1168,26
0,0,Lv.15,1181,25
0,0,Lv.19,1192,2414
0,0,Lv.15,1180,21
0,0,Lv.9,1196,25
0,0,Lv.18,8,17
0,0,Lv.17,1177,34
0,0,Lv.18,2,21
0,0,Lv.15,1200,132
0,0,Lv.18,15,25
0,0,Lv.17,1164,26
0,0,Lv.17,1161,20
0,0,Lv.18,1187,25
0,0,Lv.12,1178,21
0,0,Lv.9,13,17
0,0,Lv.17,1174,22
0,0,Lv.20,1186,2600
0,0,Lv.19,1173,19
0,0,Lv.17,1186,27
0,0,Lv.20,1200,33
0,0,Lv.18,1180,10
0,0,Lv.19,1183,20
0,0,Lv.20,1186,2511
0,0,Lv.16,2,12
0,0,Lv.17,1181,2376
0,0,Lv.19,1167,16
0,0,Lv.19,16,12
0,0,Lv.16,9,19
0,0,Lv.16,1174,19
0,0,Lv.19,1193,20
0,0,Lv.14,1182,24
0,0,Lv.15,1168,36
0,0,Lv.14,1192,2560
0,0,Lv.14,1161,35
0,0,Lv.17,1186,20
0,0,Lv.10,1194,2789
0,0,Lv.18,1189,27
0,0,Lv.15,1200,18
0,0,Lv.18,1187,24
0,0,Lv.18,1184,24
0,0,Lv.16,5,26
0,0,Lv.16,1180,22
0,0,Lv.17,1198,2762
0,0,Lv.17,13,21
0,0,Lv.17,1192,22
0,0,Lv.13,1169,22
0,0,Lv.11,1185,29
0,0,Lv.15,11,19
0,0,Lv.15,1207,31
0,0,Lv.19,1185,35
0,0,0,0,0
0,0,Lv.17,12,30
0,0,Lv.19,1185,35
0,0,Lv.14,7,24
0,0,Lv.11,1202,33
0,0,Lv.19,18,22
0,0,Lv.16,5,24
0,0,Lv.19,10,27
0,0,Lv.19,1207,34
0,0,Lv.12,1189,2807
0,0,Lv.19,1174,25
0,0,Lv.18,1175,19
0,0,Lv.17,1199,27
0,0,Lv.18,1201,2686
723,940057,Lv.45,6840,135
0,0,Lv.11,1192,35
0,0,Lv.16,10,24
0,0,Lv.15,1198,26
0,0,Lv.18,1181,20
0,0,Lv.5,0,18
0,0,Lv.12,1185,22
0,0,Lv.19,8,19
0,0,Lv.10,1174,14
0,0,Lv.17,12,17
0,0,Lv.17,1177,14
0,0,Lv.17,1172,19
0,0,Lv.19,8,20
0,0,Lv.17,1191,2708
0,0,Lv.15,1199,37
0,0,Lv.19,1185,2606
0,0,Lv.17,1184,28
0,0,Lv.16,1180,396
0,0,Lv.16,1202,31
0,0,Lv.16,1181,26
0,0,Lv.20,1181,2471
0,0,Lv.18,10,19
0,0,Lv.16,1189,2431
0,0,Lv.16,1155,16
0,0,Lv.20,1186,24
0,0,Lv.14,1171,24
0,0,Lv.13,6,17
0,0,Lv.18,1185,40
0,0,Lv.19,15,25
0,0,Lv.16,7,26
0,0,Lv.17,1155,14
0,0,Lv.20,1191,34
0,0,Lv.20,1194,21
0,0,Lv.19,1190,26
0,0,Lv.10,1185,28
0,0,Lv.15,1180,22
0,0,Lv.18,1193,2556
0,0,Lv.20,8,15
0,0,Lv.18,5,25
0,0,Lv.18,10,19
0,0,Lv.19,1180,20
0,0,Lv.19,1185,22
0,0,Lv.19,1186,41
0,0,Lv.16,1180,396
0,0,Lv.15,1181,27
0,0,Lv.19,8,20
0,0,Lv.18,11,16
0,0,Lv.19,1180,18
0,0,Lv.18,1187,21
0,0,Lv.16,1176,27
0,0,Lv.18,1188,26
0,0,Lv.20,1200,2404
0,0,Lv.12,1189,21
0,0,Lv.17,1191,36
0,0,Lv.13,16,18
0,0,Lv.16,8,15
0,0,Lv.12,1175,2472
0,0,Lv.14,8,16
0,0,Lv.20,1184,29
0,0,Lv.18,1180,2737
0,0,Lv.18,1174,24
0,0,Lv.20,1205,26
0,0,Lv.20,10,24
0,0,Lv.17,1157,2740
0,0,Lv.14,1185,29
0,0,Lv.14,1179,21
0,0,Lv.16,1190,18
0,0,Lv.18,1183,18
0,0,Lv.16,14,15
0,0,Lv.18,1182,13
0,0,Lv.17,6,16
0,0,Lv.19,1196,23
0,0,Lv.16,1191,24
0,0,Lv.19,1149,33
0,0,Lv.16,1186,23
0,0,Lv.18,1188,2815
0,0,Lv.20,1190,2415
0,0,Lv.20,1176,19
0,0,Lv.19,1184,34
0,0,Lv.15,13,15
0,0,Lv.17,1191,17
0,0,Lv.18,1178,19
0,0,Lv.9,1173,22
0,0,Lv.12,1185,23
0,0,Lv.13,1187,22
0,0,Lv.19,1175,39
0,0,Lv.16,7,14
0,0,Lv.18,1180,22
0,0,Lv.17,1182,2685
0,0,Lv.17,1175,23
0,0,Lv.15,1165,19
0,0,Lv.17,1188,24
0,0,Lv.16,1175,22
0,0,Lv.14,6,18
0,0,Lv.16,0,20
0,0,Lv.19,12,22
0,0,Lv.17,1171,31
0,0,Lv.16,5,22
0,0,Lv.20,1187,25
0,0,Lv.18,1191,2547
0,0,Lv.18,1175,29
0,0,Lv.13,1198,32
0,0,Lv.20,1192,30
0,0,Lv.15,1167,17
0,0,Lv.20,1179,20
0,0,Lv.19,1194,24
0,0,Lv.14,1180,21
0,0,Lv.18,1169,22
0,0,Lv.18,1190,2683
0,0,Lv.15,1226,2455
0,0,Lv.17,1193,21
0,0,Lv.16,1177,15
0,0,Lv.19,1193,31
0,0,Lv.17,1173,18
0,0,Lv.18,10,22
0,0,Lv.20,1179,20
0,0,Lv.15,1193,25
0,0,Lv.19,1178,26
0,0,Lv.17,11,22
0,0,Lv.19,1175,27
0,0,Lv.18,1199,2323
0,0,Lv.19,1176,16
0,0,Lv.19,1192,34
0,0,Lv.20,1185,16
0,0,Lv.16,9,20
0,0,Lv.18,1201,38
0,0,Lv.15,1175,23
0,0,Lv.14,1195,2495
0,0,Lv.13,1165,27
0,0,Lv.18,1184,25
0,0,Lv.20,13,20
0,0,Lv.15,1176,29
0,0,Lv.15,1176,36
0,0,Lv.15,1180,374
0,0,Lv.20,1186,40
0,0,Lv.15,1173,16
0,0,Lv.17,1173,16
0,0,Lv.16,1188,24
0,0,Lv.19,18,26
0,0,Lv.18,1245,3002
0,0,Lv.15,1189,29
0,0,Lv.19,1183,16
0,0,Lv.16,1171,343
0,0,Lv.18,1196,32
0,0,Lv.20,1172,18
82,0,Lv.9,3,13
0,0,Lv.1,0,0
0,159,Lv.3,0,8
22,0,Lv.5,0,3
0,0,Lv.15,1174,36
0,0,Lv.14,1195,36
0,0,Lv.15,1184,24
0,0,Lv.1,0,0
4,0,Lv.6,7,3
0,0,Lv.1,0,0
0,0,Lv.1,0,0
0,0,Lv.1,0,0
625,0,Lv.17,52,16
2,0,Lv.17,202,442
132,0,Lv.12,2,16
249,174875,Lv.37,1918,199
0,0,Lv.19,1182,15
0,0,Lv.20,1187,27
0,0,Lv.18,1194,25
0,0,Lv.19,1177,26
0,0,Lv.11,1200,40
0,0,Lv.16,1187,2673
0,0,Lv.10,1168,24
0,0,Lv.19,1190,26
0,0,Lv.16,1181,27
0,0,Lv.19,1185,22
0,0,Lv.9,10,22
0,0,Lv.15,1157,20
0,0,Lv.17,1192,22
0,0,Lv.11,14,19
0,0,Lv.18,9,32
0,0,Lv.18,12,19
0,0,Lv.17,1200,21
0,0,Lv.10,1194,21
0,0,Lv.18,1185,2783
0,0,Lv.20,1180,20
0,0,Lv.13,1183,28
0,0,Lv.14,1177,34
0,0,Lv.15,1191,22
0,0,Lv.15,1182,40
0,0,Lv.17,7,10
0,0,Lv.19,1178,24
0,0,Lv.18,1159,29
0,0,Lv.18,1196,41
0,0,Lv.14,7,26
0,0,Lv.18,1180,28
0,0,Lv.19,5,26
0,0,Lv.18,1186,29
0,0,Lv.15,1192,36
0,0,Lv.15,1185,18
0,0,Lv.13,10,18
0,0,Lv.20,13,18
0,0,Lv.16,1191,19
0,0,Lv.11,1185,24
0,0,Lv.15,1178,16
0,0,Lv.12,1167,22
0,0,Lv.20,6,16
0,0,Lv.18,1190,37
0,0,Lv.15,1181,22
0,0,Lv.10,1169,29
0,0,Lv.16,1,21
0,0,Lv.15,1197,20
0,0,Lv.15,1189,20
0,0,Lv.16,7,26
0,0,Lv.16,9,17
0,0,Lv.18,1177,27
0,0,Lv.16,8,23
0,0,Lv.17,1194,18
0,0,Lv.17,1178,19
0,0,Lv.18,1179,22
0,0,Lv.15,1185,2839
0,0,Lv.17,1185,2482
0,0,Lv.18,1185,19
0,0,Lv.18,1194,19
0,0,Lv.18,1196,28
0,0,Lv.13,1184,14
0,0,Lv.17,1178,24
0,0,Lv.19,9,21
0,0,Lv.16,6,26
0,0,Lv.13,1182,2636
0,0,Lv.19,1185,19
0,0,Lv.15,1173,31
0,0,Lv.18,11,19
0,0,Lv.16,13,19
0,0,Lv.20,1187,26
0,0,Lv.17,13,29
0,0,Lv.16,1190,2735
0,0,Lv.15,1193,23
0,0,Lv.16,11,15
0,0,Lv.15,1197,2614
0,0,Lv.19,7,23
2267,22142,Lv.20,62,54
0,0,Lv.17,1178,20
0,0,Lv.14,1172,28
0,0,Lv.15,1193,32
0,0,Lv.17,1199,2863
0,0,Lv.17,1188,2752
0,0,Lv.17,11,21
0,0,Lv.19,6,17
0,0,Lv.10,10,18
80,1034,Lv.4,2,9
0,0,Lv.16,1195,2743
0,0,Lv.17,7,19
0,0,Lv.19,1200,32
0,0,Lv.19,1181,27
0,0,Lv.19,1193,27
0,0,Lv.18,1195,25
0,0,Lv.17,1185,22
0,0,Lv.19,1183,29
0,0,Lv.12,1200,22
0,0,Lv.16,8,15
0,0,Lv.19,1185,28
0,0,Lv.18,1189,2554
0,0,Lv.10,1194,15
0,0,Lv.15,1185,27
0,0,Lv.15,10,15
0,0,Lv.17,1202,2719
0,0,Lv.17,1180,25
0,0,Lv.18,1176,26
0,0,Lv.19,1167,30
0,0,Lv.19,1192,26
0,0,Lv.14,1179,19
0,0,Lv.19,1176,21
0,0,Lv.19,1189,22
0,0,Lv.16,6,11
0,0,Lv.9,1196,33
0,0,Lv.13,1190,20
0,0,Lv.15,1204,28
0,0,Lv.15,6,22
0,0,Lv.9,1202,2538
0,0,Lv.18,1178,25
0,0,Lv.15,1200,18
0,0,Lv.13,1180,18
0,0,Lv.18,1193,31
0,0,Lv.19,1164,18
0,0,Lv.19,11,18
0,0,Lv.15,1189,24
0,0,Lv.16,11,15
0,0,Lv.17,9,17
0,0,Lv.14,1177,24
0,0,Lv.17,1182,2861
0,0,Lv.18,1195,2297
0,0,Lv.19,16,21
0,0,Lv.19,12,19
0,0,Lv.21,1208,18
0,0,Lv.15,1182,24
0,0,Lv.19,10,27
0,0,Lv.16,1194,19
0,0,Lv.15,1180,23
0,0,Lv.10,1183,22
0,0,Lv.9,1203,2573
0,0,Lv.17,1199,2785
0,0,Lv.15,10,19
0,0,Lv.17,1179,15
0,0,Lv.17,1169,25
0,0,Lv.15,10,18
0,0,Lv.19,16,21
0,0,Lv.13,1185,26
0,0,Lv.19,1174,25
0,0,Lv.18,1195,2297
0,0,Lv.19,1161,21
0,0,Lv.10,1182,19
0,0,Lv.9,1206,19
0,0,Lv.11,1150,30
0,0,Lv.19,1193,24
0,0,Lv.13,9,17
0,0,Lv.17,14,24
0,0,Lv.15,13,17
0,0,Lv.18,12,20
0,0,Lv.17,1184,2443
0,0,Lv.15,11,15
0,0,Lv.18,1176,26
0,0,Lv.13,1196,18
0,0,Lv.19,1173,2740
0,0,Lv.20,1188,380
0,0,Lv.13,1182,23
0,0,Lv.19,1165,20
821,9898,Lv.18,76,145
0,0,Lv.15,1179,33
0,0,Lv.16,1165,24
0,0,Lv.19,1169,21
0,0,Lv.15,1194,18
0,0,Lv.12,18,22
0,0,Lv.12,1192,30
0,0,Lv.17,1181,2408
0,0,Lv.18,1,14
0,0,Lv.18,6,31
0,0,Lv.18,1206,44
0,0,Lv.18,1197,2630
0,0,Lv.12,1192,30
0,0,Lv.18,1180,24
0,0,Lv.14,1171,24
0,0,Lv.18,8,17
0,0,Lv.17,1195,29
0,0,Lv.20,1192,22
0,0,Lv.16,1187,21
0,0,Lv.16,1193,2498
0,0,Lv.15,1182,32
0,0,Lv.19,1207,3002
0,0,Lv.11,1189,19
0,0,Lv.17,1201,15
0,0,Lv.14,15,27
0,0,Lv.19,1194,2541
0,0,Lv.16,1202,31
0,0,Lv.16,9,22
0,0,Lv.15,1163,22
0,0,Lv.19,1170,21
0,0,Lv.17,1189,2724
0,0,Lv.17,1194,27
0,0,Lv.16,1198,2712
0,0,Lv.15,8,23
0,0,Lv.19,16,20
0,0,Lv.17,1165,26
41,12740,Lv.10,13,2
0,0,Lv.19,1209,2512
0,0,Lv.14,1158,25
0,0,Lv.10,8,18
0,0,Lv.9,1176,26
0,0,Lv.19,1209,2572
0,0,Lv.17,9,19
0,0,Lv.15,1154,20
0,0,Lv.15,1175,24
0,0,Lv.10,1191,38
0,0,Lv.15,1195,2710
0,0,Lv.17,1172,23
0,0,Lv.20,1166,29
0,0,Lv.17,1191,20
0,0,Lv.19,1188,20
0,0,Lv.19,1191,41
