a1,a6,a2,a4,a3
0,0,Lv.18,1177,22
0,0,Lv.16,1168,17
0,0,Lv.18,1159,29
0,0,Lv.18,1167,22
0,0,Lv.16,1190,28
0,0,Lv.17,11,25
0,0,Lv.16,1198,20
0,0,Lv.18,1187,25
0,0,Lv.20,1169,18
0,0,Lv.18,1181,26
0,0,Lv.17,1175,23
0,0,Lv.19,11,22
0,0,Lv.16,1200,28
0,0,Lv.18,1190,2511
0,0,Lv.19,1181,25
0,0,Lv.12,1177,30
0,0,Lv.16,1175,22
0,0,Lv.15,1184,22
0,0,Lv.11,1184,19
0,0,Lv.16,1208,2774
0,0,Lv.17,1195,30
0,0,Lv.13,1193,45
0,0,Lv.18,1194,22
0,0,Lv.15,1203,37
0,0,Lv.16,1178,28
0,0,Lv.20,1195,23
0,0,Lv.11,1186,1283
0,0,Lv.18,11,18
0,0,Lv.15,1186,25
0,0,Lv.19,1173,23
0,0,Lv.19,1188,18
0,0,Lv.15,10,25
0,0,Lv.17,1187,24
0,0,Lv.17,1183,22
0,0,Lv.17,8,21
0,0,0,0,0
0,0,Lv.18,1197,22
0,0,Lv.15,1180,23
0,0,Lv.19,1184,23
0,0,Lv.20,1187,2589
0,0,Lv.16,1162,31
0,0,Lv.17,1170,2830
0,0,Lv.12,1176,2518
0,0,Lv.15,6,15
0,0,Lv.14,1174,35
0,0,Lv.15,1186,44
0,0,Lv.19,6,19
0,0,Lv.12,1194,28
0,0,Lv.18,1172,19
0,0,Lv.20,13,18
0,0,Lv.11,7,16
0,0,Lv.16,1159,20
0,0,Lv.18,1185,19
0,0,Lv.16,1179,28
0,0,Lv.16,1190,24
0,0,Lv.13,1206,2724
0,0,Lv.21,1179,54
0,0,Lv.19,1181,25
0,0,Lv.15,1182,22
0,0,Lv.14,1179,34
0,0,Lv.16,19,26
0,0,Lv.9,13,17
0,0,Lv.17,1188,25
0,0,Lv.16,1183,25
0,0,Lv.16,14,20
0,0,Lv.17,1181,31
0,0,Lv.20,9,18
0,0,Lv.19,1165,26
0,0,Lv.15,1195,27
0,0,Lv.15,1179,16
0,0,Lv.18,1189,32
0,0,Lv.17,1182,24
0,0,Lv.17,1196,23
0,0,Lv.17,18,15
0,0,Lv.16,15,26
0,0,Lv.18,1207,29
0,0,Lv.17,22,24
0,0,Lv.17,1177,37
0,0,Lv.16,13,22
0,0,Lv.20,1188,2703
0,0,Lv.16,1187,19
0,0,Lv.15,14,21
0,0,Lv.18,1189,20
0,0,Lv.20,1202,22
0,0,Lv.18,1184,25
0,0,Lv.15,1189,29
0,0,Lv.17,18,13
0,0,Lv.16,1188,2452
0,0,Lv.16,1179,27
0,0,Lv.16,1183,31
0,0,Lv.17,1195,26
0,0,Lv.17,9,17
0,0,Lv.15,1181,26
0,0,Lv.18,1174,29
0,0,Lv.19,1185,28
0,0,Lv.17,1175,29
0,0,Lv.17,1166,23
0,0,Lv.18,1185,22
0,0,Lv.15,1184,36
0,0,Lv.17,1182,2514
0,0,Lv.19,1165,26
0,0,Lv.10,1183,22
0,0,Lv.18,1173,29
0,0,Lv.14,14,18
0,0,Lv.15,1195,14
0,0,Lv.16,7,21
0,0,Lv.17,1179,2306
0,0,Lv.16,1183,41
0,0,Lv.16,11,29
0,0,Lv.18,1179,24
0,0,Lv.17,7,20
0,0,Lv.20,11,23
0,0,Lv.18,1182,28
0,0,Lv.19,1191,19
0,0,Lv.16,1197,33
0,0,Lv.14,1183,29
0,0,Lv.17,7,18
0,0,Lv.18,1198,29
0,0,Lv.19,1190,15
0,0,Lv.19,1182,21
0,0,Lv.16,1195,25
0,0,Lv.19,1179,24
0,0,Lv.12,19,15
0,0,Lv.16,1190,2525
0,0,Lv.19,1189,17
0,0,Lv.17,1196,15
0,0,Lv.17,1178,24
0,0,Lv.9,1202,35
0,0,Lv.17,1188,22
0,0,Lv.17,12,38
0,0,Lv.19,1199,40
0,0,Lv.18,8,25
0,0,Lv.17,1195,2424
0,0,Lv.18,12,19
0,0,Lv.19,1193,27
0,0,Lv.10,1194,15
0,0,Lv.12,1189,19
0,0,Lv.18,1192,29
0,0,Lv.17,1182,18
0,0,Lv.12,1189,2524
0,0,Lv.15,15,19
0,0,Lv.9,1234,259
0,0,Lv.19,1182,21
0,0,Lv.15,1193,30
0,0,Lv.17,4,25
0,0,Lv.10,9,24
0,0,Lv.16,1179,23
0,0,Lv.15,1157,25
0,0,Lv.18,1186,25
0,0,Lv.16,11,14
0,0,Lv.17,1196,15
0,0,Lv.17,1198,2762
0,0,Lv.20,1187,26
0,0,Lv.17,1183,19
0,0,Lv.16,11,26
0,0,Lv.17,1188,2770
0,0,Lv.19,15,19
0,0,Lv.18,8,31
0,0,Lv.15,1183,2526
0,0,Lv.20,1162,26
0,0,Lv.17,1191,36
0,0,Lv.15,1195,19
0,0,Lv.19,1185,18
0,0,Lv.15,1187,18
0,0,Lv.16,1187,20
0,0,Lv.20,9,18
0,0,Lv.15,7,25
0,0,Lv.16,1194,26
0,0,Lv.19,1184,22
0,0,Lv.17,1187,15
0,0,Lv.15,1190,34
0,0,Lv.18,1198,22
0,0,Lv.20,1206,35
0,0,Lv.20,1188,34
0,0,Lv.16,1192,2739
0,0,Lv.17,1201,20
0,0,Lv.17,1200,22
0,0,Lv.12,6,18
0,0,Lv.17,12,23
0,0,Lv.19,1174,25
0,0,Lv.17,1187,26
0,0,Lv.20,1181,25
0,0,Lv.16,1188,24
0,0,Lv.19,1193,26
0,0,Lv.15,13,23
0,0,Lv.16,1178,2699
0,0,Lv.15,9,29
0,0,Lv.20,1189,21
0,0,Lv.14,1191,30
0,0,Lv.17,1189,21
0,0,Lv.10,1175,25
0,0,Lv.15,1190,31
0,0,Lv.19,1184,47
0,0,Lv.18,1179,25
0,0,0,0,0
0,0,Lv.14,1188,20
0,0,Lv.17,1183,25
0,0,Lv.9,1188,28
0,0,Lv.18,1184,25
0,0,Lv.19,1161,30
0,0,Lv.20,1197,18
0,0,Lv.16,1183,20
0,0,Lv.15,1177,2495
0,0,Lv.10,1203,28
0,0,Lv.20,6,16
0,0,Lv.10,1171,24
0,0,Lv.20,1179,21
0,0,Lv.16,1184,18
0,0,Lv.20,1164,20
0,0,Lv.18,1187,2548
0,0,Lv.13,1193,24
0,0,Lv.16,1167,21
0,0,Lv.19,1199,40
0,0,Lv.18,8,18
0,0,Lv.15,1176,36
0,0,Lv.19,1173,26
0,0,Lv.20,1169,18
0,0,Lv.17,1177,24
0,0,Lv.17,15,21
0,0,Lv.20,1178,25
0,0,Lv.19,1177,33
0,0,Lv.16,1182,32
0,0,Lv.20,1179,24
0,0,Lv.18,1187,38
0,0,Lv.15,1193,23
0,0,Lv.16,1180,18
0,0,Lv.11,1163,22
0,0,Lv.18,1202,2472
0,0,Lv.16,1173,37
0,0,Lv.15,1180,18
0,0,Lv.20,1193,34
0,0,Lv.14,1174,30
0,0,Lv.18,7,23
0,0,Lv.18,1187,24
0,0,Lv.18,11,18
0,0,Lv.20,1181,2471
0,0,Lv.15,1176,2435
0,0,Lv.10,1170,37
0,0,Lv.11,8,17
0,0,Lv.16,10,18
0,0,Lv.15,1184,21
0,0,Lv.18,1186,2787
0,0,Lv.17,1193,32
0,0,Lv.16,1195,37
0,0,Lv.20,1179,20
0,0,Lv.16,1191,31
0,0,Lv.10,9,24
0,0,Lv.17,8,16
0,0,Lv.16,1173,37
0,0,Lv.20,1194,23
0,0,Lv.19,1167,30
0,0,Lv.18,1183,2405
0,0,Lv.19,1186,24
0,0,Lv.16,1183,2566
0,0,Lv.9,1154,23
0,0,Lv.16,1219,3001
0,0,Lv.15,13,25
0,0,Lv.18,1187,24
0,0,Lv.16,1178,21
0,0,Lv.18,1190,23
0,0,Lv.13,1192,29
0,0,Lv.16,1195,22
0,0,Lv.18,1196,1306
0,0,Lv.18,1184,31
0,0,Lv.16,1185,2504
0,0,Lv.17,1184,23
0,0,Lv.16,9,20
0,0,Lv.15,1210,38
0,0,Lv.15,1202,2938
0,0,Lv.18,1191,25
0,0,Lv.17,1178,25
0,0,Lv.19,1188,2802
0,0,Lv.19,1185,21
0,0,Lv.15,1186,25
0,0,Lv.16,1204,2793
0,0,Lv.19,1176,2421
0,0,Lv.19,1189,32
0,0,0,0,0
0,0,Lv.16,1190,28
0,0,Lv.16,1183,31
0,0,Lv.17,1195,2433
0,0,Lv.12,1191,27
0,0,Lv.17,1196,36
0,0,Lv.17,9,16
0,0,Lv.18,1167,35
0,0,Lv.20,7,26
0,0,Lv.15,13,17
0,0,Lv.18,1199,21
0,0,Lv.9,11,18
0,0,Lv.17,7,18
0,0,Lv.20,1196,27
0,0,Lv.16,1191,2823
0,0,Lv.21,1351,2566
0,0,Lv.20,12,19
0,0,Lv.19,1175,25
0,0,Lv.16,13,16
0,0,Lv.19,6,21
0,0,Lv.15,1186,2829
0,0,Lv.20,1193,18
0,0,Lv.15,1192,40
0,0,Lv.18,1192,24
0,0,Lv.19,16,20
0,0,Lv.16,1148,35
0,0,Lv.18,16,25
0,0,Lv.13,4,16
0,0,Lv.17,1177,3001
0,0,Lv.11,1175,2450
0,0,Lv.11,1165,22
0,0,Lv.15,1196,36
0,0,Lv.19,1177,17
0,0,Lv.18,1189,23
0,0,Lv.15,19,18
0,0,Lv.20,12,20
0,0,Lv.18,1187,24
0,0,Lv.19,1196,2690
0,0,Lv.18,1178,24
0,0,Lv.15,8,17
0,0,Lv.19,1190,26
0,0,Lv.16,1168,17
0,0,Lv.15,1201,14
0,0,Lv.12,1205,2726
0,0,Lv.15,1186,26
0,0,Lv.17,1175,26
0,0,Lv.17,1188,15
0,0,Lv.16,1194,27
0,0,Lv.15,1185,22
0,0,Lv.18,1193,24
0,0,Lv.14,10,16
0,0,Lv.14,5,16
0,0,Lv.15,1183,13
0,0,Lv.17,1176,31
0,0,Lv.15,1187,17
0,0,Lv.16,1180,24
0,0,Lv.19,1195,22
0,0,Lv.19,1184,2481
0,0,Lv.26,1358,31
0,0,Lv.19,1193,36
0,0,Lv.19,1186,25
0,0,Lv.19,1192,26
0,0,Lv.19,1203,2768
0,0,Lv.20,1168,19
0,0,Lv.19,1172,27
0,0,Lv.14,3,23
0,0,Lv.18,1188,19
0,0,Lv.19,1179,24
0,0,Lv.15,1184,37
0,0,Lv.20,1182,38
0,0,Lv.10,1192,26
0,0,Lv.16,1189,29
0,0,Lv.19,1192,31
0,0,Lv.16,1190,28
0,0,Lv.15,1154,20
0,0,Lv.15,1174,25
0,0,Lv.20,1178,23
0,0,Lv.15,13,27
0,0,Lv.12,1181,25
0,0,Lv.18,1182,28
0,0,0,0,0
0,0,Lv.19,1177,17
0,0,Lv.17,1194,2733
0,0,Lv.15,1193,22
0,0,Lv.19,1199,22
0,0,Lv.18,1184,25
0,0,Lv.15,1196,366
0,0,Lv.15,1204,2341
0,0,Lv.19,9,21
0,0,Lv.15,7,17
0,0,Lv.20,1190,34
0,0,Lv.12,13,25
0,0,Lv.19,1176,16
0,0,Lv.18,1188,2504
0,0,Lv.18,1185,21
0,0,Lv.17,5,24
0,0,Lv.20,1187,2450
0,0,Lv.15,1189,33
0,0,Lv.19,1174,18
0,0,Lv.17,1176,100
0,0,Lv.14,1197,17
0,0,Lv.20,1199,61
0,0,Lv.13,15,26
0,0,Lv.20,12,20
0,0,Lv.15,1207,2858
0,0,Lv.17,11,23
0,0,Lv.18,12,30
0,0,Lv.20,13,18
0,0,Lv.16,1185,25
0,0,Lv.10,8,28
0,0,Lv.13,1189,28
0,0,Lv.20,11,18
0,0,Lv.15,1188,22
0,0,Lv.17,1168,15
0,0,Lv.11,1187,9
0,0,Lv.15,1191,16
0,0,Lv.19,1191,22
0,0,Lv.16,1174,28
0,0,Lv.19,21,18
0,0,Lv.11,1212,35
0,0,Lv.17,11,14
0,0,Lv.15,1177,22
0,0,Lv.19,1189,24
0,0,Lv.16,1189,21
0,0,Lv.17,1167,20
0,0,Lv.18,1185,25
0,0,Lv.18,1185,19
0,0,Lv.19,1192,26
0,0,Lv.20,1200,25
0,0,Lv.20,1202,38
0,0,Lv.16,1164,22
0,0,Lv.17,1169,25
0,0,Lv.15,1205,2548
0,0,Lv.17,1188,2797
0,0,Lv.19,1176,19
0,0,Lv.18,1173,18
0,0,Lv.16,1185,12
0,0,Lv.19,1203,2673
0,0,Lv.10,1191,412
0,0,Lv.17,1190,2446
0,0,Lv.19,10,21
0,0,Lv.12,1189,36
0,0,Lv.12,1174,23
0,0,Lv.16,1181,19
0,0,Lv.16,1186,21
0,0,Lv.19,1171,16
0,0,Lv.17,13,20
0,0,Lv.15,1185,24
0,0,Lv.20,1206,35
0,0,Lv.15,1197,26
0,0,Lv.18,1184,25
0,0,Lv.11,1,24
0,0,Lv.19,11,13
0,0,Lv.13,1200,2368
0,0,Lv.19,1189,25
0,0,Lv.18,1190,2707
0,0,Lv.16,1183,2470
0,0,Lv.14,1180,37
0,0,Lv.19,1197,2383
0,0,Lv.12,1193,2496
0,0,Lv.15,1192,40
0,0,Lv.17,1162,26
0,0,Lv.15,1186,27
0,0,Lv.17,5,20
0,0,Lv.12,1183,2407
0,0,Lv.9,1188,24
0,0,Lv.15,10,21
0,0,Lv.16,1182,2416
0,0,Lv.17,1201,37
0,0,Lv.15,1179,32
0,0,Lv.8,1246,174
0,0,Lv.19,1185,35
0,0,Lv.15,1183,19
0,0,Lv.14,1192,2812
0,0,Lv.15,1175,2885
0,0,Lv.18,1191,26
0,0,Lv.20,1177,2725
0,0,Lv.11,1193,27
0,0,Lv.19,1190,38
0,0,Lv.17,1184,2423
0,0,Lv.17,1189,41
0,0,Lv.15,1190,23
0,0,Lv.19,1179,23
0,0,Lv.16,1198,2488
0,0,Lv.18,1167,31
0,0,Lv.15,1184,16
0,0,Lv.11,1185,28
0,0,Lv.18,1180,28
0,0,Lv.16,1173,2466
0,0,Lv.16,1181,16
0,0,Lv.10,1194,21
0,0,Lv.15,1170,35
0,0,Lv.16,9,26
0,0,Lv.14,9,26
0,0,Lv.19,1194,2541
0,0,Lv.16,1148,35
0,0,Lv.16,11,15
0,0,Lv.12,1169,32
0,0,Lv.18,1180,19
0,0,Lv.18,12,28
0,0,Lv.12,1168,30
0,0,Lv.18,1194,25
0,0,Lv.17,1196,17
0,0,Lv.19,1182,34
0,0,Lv.19,1195,41
0,0,Lv.18,1160,30
0,0,Lv.19,11,12
0,0,Lv.13,12,24
0,0,Lv.17,1186,30
0,0,Lv.20,1199,61
0,0,Lv.18,1156,25
0,0,Lv.17,1178,19
0,0,Lv.16,6,24
0,0,Lv.18,1245,3002
0,0,Lv.15,7,23
0,0,Lv.17,1,18
0,0,Lv.15,1188,29
0,0,Lv.19,1192,21
0,0,Lv.16,1164,29
0,0,Lv.19,1187,19
0,0,Lv.9,8,22
0,0,Lv.19,1189,39
0,0,Lv.10,1180,27
0,0,Lv.15,1176,15
0,0,Lv.12,1206,25
0,0,Lv.20,4,18
0,0,Lv.14,1188,20
0,0,Lv.18,1199,22
0,0,Lv.20,1197,2455
0,0,Lv.19,1175,26
0,0,Lv.17,13,16
0,0,Lv.19,1171,27
0,0,Lv.17,1182,23
0,0,Lv.17,1166,28
0,0,Lv.17,1201,19
0,0,Lv.16,1173,22
0,0,Lv.18,1187,20
0,0,Lv.16,1201,2776
0,0,Lv.12,1200,2678
0,0,Lv.18,1175,33
0,0,Lv.18,11,19
0,0,Lv.15,1187,18
0,0,Lv.17,1182,28
0,0,Lv.20,10,20
0,0,Lv.20,1195,2733
0,0,Lv.18,1207,2675
0,0,Lv.19,1191,22
0,0,Lv.15,1180,24
0,0,Lv.17,1201,20
0,0,Lv.18,1206,44
0,0,Lv.14,3,23
0,0,Lv.16,1178,21
0,0,Lv.15,1192,16
0,0,Lv.19,11,13
0,0,Lv.15,1167,12
0,0,Lv.18,12,28
0,0,Lv.16,2,26
0,0,Lv.20,1174,19
0,0,Lv.17,9,17
0,0,Lv.18,1192,23
0,0,Lv.19,1183,2407
0,0,Lv.19,7,13
0,0,Lv.19,1171,16
0,0,Lv.12,1180,18
0,0,Lv.9,1188,21
0,0,Lv.18,1193,33
0,0,Lv.9,9,16
0,0,Lv.14,1182,19
0,0,Lv.13,1180,41
0,0,Lv.18,1170,2771
0,0,Lv.18,1180,33
0,0,Lv.17,1176,2772
0,0,Lv.18,1191,2547
0,0,Lv.19,1184,30
0,0,Lv.12,1190,38
0,0,Lv.18,1187,34
0,0,Lv.18,1180,21
0,0,Lv.18,1187,21
0,0,Lv.13,14,20
0,0,Lv.17,1198,30
0,0,Lv.18,1156,25
0,0,Lv.18,1167,19
0,0,Lv.16,1179,26
0,0,Lv.18,1204,26
0,0,Lv.18,9,23
0,0,Lv.11,1156,22
0,0,Lv.12,1178,21
0,0,Lv.18,1180,30
0,0,Lv.15,1185,2408
0,0,Lv.19,1189,24
0,0,Lv.18,1172,19
0,0,Lv.18,7,20
0,0,Lv.16,1190,2548
0,0,0,0,0
0,0,Lv.17,1172,26
0,0,Lv.19,1196,22
0,0,Lv.16,1200,32
0,0,Lv.14,1178,25
0,0,Lv.19,1194,19
0,0,Lv.17,1164,28
0,0,Lv.14,1183,2341
0,0,Lv.15,1186,30
0,0,Lv.17,1184,24
0,0,Lv.16,1173,37
0,0,Lv.15,1168,25
0,0,Lv.16,7,20
0,0,Lv.20,1194,34
0,0,Lv.18,1184,2481
0,0,Lv.11,1177,26
0,0,Lv.19,1183,14
0,0,Lv.19,1181,2738
0,0,Lv.17,10,22
0,0,Lv.13,1187,2422
0,0,Lv.18,1204,23
0,0,Lv.19,1178,25
0,0,Lv.12,1148,29
0,0,Lv.19,11,19
0,0,Lv.16,14,20
0,0,Lv.15,1184,20
0,0,Lv.11,8,18
0,0,Lv.16,1164,22
0,0,Lv.16,1168,22
0,0,Lv.20,1191,17
0,0,Lv.19,1204,2450
0,0,Lv.18,1196,1306
0,0,Lv.16,1191,37
0,0,Lv.19,16,30
0,0,Lv.13,1188,2721
0,0,Lv.16,1186,20
0,0,Lv.16,1187,22
0,0,Lv.18,1172,23
0,0,Lv.7,1262,304
0,0,Lv.16,1182,2910
0,0,Lv.19,1192,2518
0,0,Lv.18,1189,2449
0,0,Lv.20,9,23
0,0,Lv.17,1170,38
0,0,Lv.18,1183,33
0,0,Lv.11,1192,27
0,0,Lv.10,10,23
0,0,Lv.17,1191,21
0,0,Lv.10,1213,2636
0,0,Lv.15,1187,2528
0,0,Lv.12,1176,13
0,0,Lv.17,1166,22
0,0,Lv.17,1183,27
0,0,Lv.18,1181,28
0,0,Lv.15,1172,48
0,0,Lv.17,1191,2871
0,0,Lv.17,1175,30
0,0,Lv.20,7,22
0,0,Lv.18,1186,1298
0,0,Lv.18,1187,22
0,0,Lv.20,1170,23
0,0,Lv.11,1189,35
0,0,Lv.18,1205,2805
0,0,Lv.18,1198,16
0,0,Lv.19,1206,33
0,0,Lv.17,1180,25
0,0,Lv.18,1180,27
0,0,Lv.20,1181,27
0,0,Lv.18,1180,29
0,0,Lv.16,1188,23
0,0,Lv.15,1186,30
0,0,Lv.20,1173,28
0,0,Lv.15,1171,23
0,0,Lv.19,1185,21
0,0,Lv.18,1180,33
0,0,Lv.20,1183,2573
0,0,Lv.18,1174,13
0,0,Lv.20,1179,2800
0,0,Lv.15,11,31
0,0,Lv.20,11,21
0,0,Lv.19,9,17
0,0,Lv.15,8,26
0,0,Lv.19,1181,18
0,0,Lv.19,9,22
0,0,Lv.16,1178,21
0,0,Lv.10,1190,31
0,0,Lv.16,1168,20
0,0,Lv.16,1184,37
0,0,Lv.15,1172,17
0,0,Lv.16,1197,22
0,0,Lv.16,4,21
0,0,Lv.16,1205,2452
0,0,Lv.17,1192,2503
0,0,0,0,0
0,0,Lv.14,1185,22
0,0,Lv.18,21,35
0,0,Lv.17,1184,25
0,0,Lv.19,1199,32
0,0,Lv.18,1186,18
0,0,Lv.16,13,16
0,0,Lv.19,1190,22
0,0,Lv.14,1179,24
0,0,Lv.19,1204,2515
0,0,Lv.16,1186,38
0,0,Lv.20,11,17
0,0,Lv.15,5,15
0,0,Lv.19,1181,25
0,0,Lv.17,1171,16
0,0,Lv.17,1192,44
0,0,Lv.17,1189,21
0,0,Lv.19,1173,24
0,0,Lv.19,1185,16
0,0,Lv.11,15,18
0,0,Lv.19,18,26
0,0,Lv.16,1186,24
0,0,Lv.17,1174,25
0,0,Lv.14,1189,22
0,0,Lv.17,8,23
0,0,Lv.18,8,18
0,0,Lv.19,1190,25
0,0,Lv.19,1191,33
0,0,Lv.16,20,19
0,0,Lv.20,1191,15
0,0,Lv.15,1188,20
0,0,Lv.15,1189,2654
0,0,Lv.16,1160,2365
0,0,Lv.15,9,21
0,0,Lv.15,1189,2775
0,0,Lv.15,1191,2754
0,0,Lv.11,1186,33
0,0,Lv.19,8,26
0,0,Lv.9,1194,27
0,0,Lv.19,1193,34
0,0,Lv.20,1184,19
0,0,Lv.15,1179,26
0,0,Lv.19,1188,17
0,0,Lv.15,9,25
0,0,Lv.16,1203,33
0,0,Lv.15,1193,25
0,0,Lv.19,1192,32
0,0,Lv.18,1192,20
0,0,Lv.19,1179,32
0,0,Lv.11,1156,22
0,0,Lv.19,1207,3002
0,0,Lv.16,1191,15
0,0,Lv.17,1151,23
0,0,Lv.10,1188,23
0,0,Lv.16,1161,17
0,0,Lv.12,1196,28
0,0,Lv.16,1167,23
0,0,Lv.18,1168,21
0,0,Lv.19,13,16
0,0,Lv.17,1198,22
0,0,Lv.19,1182,2737
0,0,Lv.12,1180,16
0,0,Lv.13,1180,31
0,0,Lv.18,1171,17
0,0,Lv.17,1188,18
0,0,Lv.18,1197,2753
0,0,Lv.19,11,22
0,0,Lv.15,1179,32
0,0,Lv.19,1185,33
0,0,Lv.10,1188,29
0,0,Lv.15,13,23
0,0,Lv.18,1164,18
0,0,Lv.16,5,22
0,0,Lv.20,1192,20
0,0,Lv.9,1176,26
0,0,Lv.20,1179,24
0,0,Lv.16,11,15
0,0,Lv.19,1183,2407
0,0,Lv.16,1150,24
0,0,Lv.12,14,25
0,0,Lv.11,13,24
0,0,Lv.20,1182,38
0,0,Lv.18,12,17
0,0,Lv.20,1192,31
0,0,Lv.10,1171,25
0,0,Lv.15,1175,2885
0,34,Lv.12,1189,2425
0,0,Lv.20,1182,27
0,0,Lv.16,1164,29
0,0,Lv.18,1182,220
0,0,Lv.18,1186,41
0,0,Lv.18,1173,17
0,0,Lv.8,1281,212
0,0,Lv.11,13,24
0,0,Lv.17,1188,34
0,0,Lv.18,1245,3002
0,0,Lv.16,1178,21
0,0,Lv.14,1209,2531
0,0,Lv.17,1190,27
0,0,Lv.19,12,35
0,0,Lv.16,7,28
0,0,Lv.17,15,26
0,0,Lv.15,1165,19
0,0,Lv.18,1179,22
0,0,Lv.19,1175,34
0,0,Lv.15,10,23
0,0,Lv.20,1204,2716
0,0,Lv.19,15,24
0,0,Lv.19,1188,32
0,0,Lv.18,1157,20
0,0,Lv.17,1175,32
0,0,Lv.18,1171,26
0,0,Lv.18,1192,23
0,0,Lv.17,1174,23
0,0,Lv.16,1194,26
0,0,Lv.19,1203,34
0,0,Lv.19,1176,25
0,0,Lv.16,1172,2773
0,0,Lv.14,1180,21
0,0,Lv.18,1184,19
0,0,Lv.16,1172,21
0,0,Lv.13,1196,2494
0,0,Lv.15,22,14
0,0,Lv.18,1200,20
0,0,Lv.12,1177,13
0,0,Lv.11,1190,20
0,0,Lv.19,13,20
0,0,Lv.21,1184,30
0,0,Lv.18,1188,2425
0,0,Lv.13,1180,18
0,0,Lv.18,1210,2766
0,0,Lv.16,1181,12
0,0,Lv.19,1183,31
0,0,Lv.20,1182,37
0,0,Lv.18,1190,24
0,0,Lv.20,1187,26
0,0,Lv.15,1160,23
0,0,Lv.16,1199,2412
0,0,Lv.15,1169,21
0,908,Lv.16,1196,2919
0,0,Lv.18,8,17
0,0,Lv.16,1182,2463
0,0,Lv.19,1203,34
0,0,Lv.17,1191,29
0,0,Lv.11,13,24
0,0,Lv.18,1188,18
0,0,Lv.15,1204,2673
0,0,Lv.16,1172,22
0,0,Lv.18,17,24
0,0,Lv.15,1191,18
0,0,Lv.19,1164,18
0,0,Lv.18,1183,23
0,0,Lv.17,1171,24
0,0,Lv.16,1179,15
0,0,Lv.17,1176,16
0,0,Lv.17,1188,2448
0,0,Lv.18,1178,23
0,0,Lv.17,6,23
0,0,Lv.10,1194,2662
0,0,Lv.15,1184,20
0,0,Lv.16,1196,2400
0,0,Lv.17,1169,20
0,0,Lv.13,1190,2753
0,0,Lv.17,15,20
0,0,Lv.19,1150,18
0,0,Lv.20,1178,23
0,0,Lv.17,1183,25
0,0,Lv.18,1156,25
0,0,Lv.14,8,23
0,0,Lv.18,15,22
0,0,Lv.16,1173,22
0,0,Lv.20,4,14
0,0,Lv.16,1193,2731
0,0,Lv.15,1190,22
0,0,Lv.14,1171,24
0,0,0,0,0
0,0,Lv.12,1181,29
0,0,Lv.12,17,21
0,0,Lv.20,1198,11
0,0,Lv.15,1190,28
0,0,Lv.17,12,21
0,0,Lv.17,1184,28
0,0,Lv.18,15,27
0,0,Lv.18,1194,2722
0,0,Lv.15,1196,2691
0,0,Lv.16,1185,2475
0,0,Lv.18,1183,2405
0,0,Lv.12,1190,27
0,0,Lv.19,1201,38
0,0,Lv.20,1167,14
0,0,Lv.14,10,25
0,0,Lv.22,1281,363
0,0,Lv.18,10,17
0,0,Lv.13,1187,35
0,0,Lv.15,1183,22
0,0,Lv.15,8,13
0,0,Lv.9,1271,195
0,0,Lv.20,1211,2661
0,0,Lv.14,1167,19
0,0,Lv.18,1186,33
0,0,Lv.18,1174,17
0,0,Lv.16,1202,39
0,0,Lv.15,1196,39
0,0,Lv.15,1175,19
0,0,Lv.19,1176,16
0,0,Lv.18,1191,23
0,0,Lv.11,1181,22
0,0,Lv.18,9,15
0,0,Lv.16,10,24
0,0,Lv.10,11,25
0,0,Lv.15,1191,23
0,0,Lv.16,1166,2753
0,0,Lv.18,1189,29
0,0,Lv.16,1188,2387
0,0,Lv.18,21,35
0,0,Lv.18,1189,2703
0,0,Lv.18,1503,2860
0,0,Lv.11,1163,22
0,0,Lv.16,1194,2410
0,0,Lv.19,11,25
0,0,Lv.16,1170,24
0,0,Lv.15,1178,25
0,0,Lv.16,1197,24
0,0,Lv.17,1189,23
0,0,Lv.19,1191,25
0,0,Lv.18,1180,25
0,0,Lv.10,1194,15
0,0,Lv.19,1171,2435
0,0,Lv.18,15,21
0,0,Lv.17,1189,31
0,0,Lv.18,1186,34
0,0,Lv.17,1178,29
0,0,Lv.19,1187,2524
0,0,Lv.12,1199,23
0,0,Lv.11,1190,19
0,0,Lv.19,1206,31
0,0,Lv.14,1181,16
0,0,Lv.17,1187,34
0,0,Lv.18,1172,26
0,0,Lv.14,1185,22
0,0,Lv.15,1150,27
0,0,Lv.11,1177,34
0,0,Lv.12,1193,339
0,0,Lv.17,1193,15
0,0,Lv.16,1210,2369
0,0,Lv.15,8,24
0,0,Lv.15,1192,31
0,0,Lv.10,1186,24
0,0,Lv.19,1185,38
0,0,Lv.10,1194,21
0,0,Lv.14,1178,32
0,0,Lv.18,8,16
0,0,Lv.18,13,21
0,0,Lv.20,1192,28
0,0,Lv.11,1188,30
0,0,Lv.19,1185,24
0,0,Lv.16,1173,37
0,0,Lv.18,10,19
0,0,Lv.17,1181,2326
0,0,Lv.18,1180,30
0,0,0,0,0
0,0,Lv.14,1177,34
0,0,Lv.18,1182,25
0,0,Lv.16,1178,2428
0,0,Lv.16,1205,2452
0,0,Lv.16,1178,34
0,0,Lv.18,1203,35
0,0,Lv.17,1179,27
0,0,Lv.10,1200,16
0,0,Lv.10,1187,22
0,0,Lv.16,1172,28
0,0,Lv.17,1194,19
0,0,Lv.16,1193,36
0,0,Lv.18,1188,20
